"DS_DESCRICAO";"FK_ESTADO";"ID_CIDADE";"estado_ID_ESTADO"
"INDEPENDENCIA";17;6166;0
"INDIANOPOLIS";17;6167;0
"INSPETOR CARVALHO";17;6168;0
"INVERNADA";17;6169;0
"INVERNADINHA";17;6170;0
"IOLOPOLIS";17;6171;0
"IPIRANGA";17;6172;0
"IPIRANGA";17;6173;0
"VILA IPIRANGA";17;6174;0
"IPORA";17;6175;0
"IRACEMA DO OESTE";17;6176;0
"IRAPUAN";17;6177;0
"IRATI";17;6178;0
"IRERE";17;6179;0
"IRETAMA";17;6180;0
"ITAGUAJE";17;6181;0
"ITAIACOCA";17;6182;0
"ITAIPULANDIA";17;6183;0
"ITAMBARACA";17;6184;0
"ITAMBE";17;6185;0
"ITAMBE";17;6186;0
"ITAPANHACANGA";17;6187;0
"ITAPARA";17;6188;0
"ITAPEJARA DOESTE";17;6189;0
"ITAPERUCU";17;6190;0
"ITAQUI";17;6191;0
"ITAUNA DO SUL";17;6192;0
"ITINGA";17;6193;0
"IVAI";17;6194;0
"IVAILANDIA";17;6195;0
"IVAIPORA";17;6196;0
"IVAITINGA";17;6197;0
"IVATE";17;6198;0
"IVATUBA";17;6199;0
"JABORANDI";17;6200;0
"JABOTI";17;6201;0
"JABOTICABAL";17;6202;0
"JABURU";17;6203;0
"JACARE";17;6204;0
"JACAREZINHO";17;6205;0
"JACIABA";17;6206;0
"JACUTINGA";17;6207;0
"JACUTINGA";17;6208;0
"JACUTINGA";17;6209;0
"JACUTINGA";17;6210;0
"JAGUAPITA";17;6211;0
"JAGUARIAIVA";17;6212;0
"JANDAIA DO SUL";17;6213;0
"JANGADA";17;6214;0
"JANGADA DO SUL";17;6215;0
"JANIOPOLIS";17;6216;0
"JAPIRA";17;6217;0
"JAPURA";17;6218;0
"JARACATIA";17;6219;0
"JARDIM";17;6220;0
"JARDIM ALEGRE";17;6221;0
"JARDIM OLINDA";17;6222;0
"JARDIM PAREDAO";17;6223;0
"JANDINOPOLIS";17;6225;0
"JATAIZINHO";17;6226;0
"JAVACAE";17;6227;0
"JESUITAS";17;6228;0
"JOA";17;6229;0
"JOAQUIM TAVORA";17;6230;0
"COLONIA JORDAOZINHO";17;6231;0
"JOSE LACERDA";17;6232;0
"JUCIARA";17;6233;0
"JUNDIAI DO SUL";17;6234;0
"JURANDA";17;6235;0
"JUSSARA";17;6236;0
"JUVINOPOLIS";17;6237;0
"KALORE";17;6238;0
"KM 30";17;6239;0
"LAGOA";17;6240;0
"LAGOA";17;6241;0
"LAGOA BONITA";17;6242;0
"LAGOA DOS RIBAS";17;6243;0
"LAGOA DOURADA";17;6244;0
"LAGOA SECA";17;6245;0
"LAGOA VERDE";17;6246;0
"LAGOINHA";17;6247;0
"LAJEADO";17;6248;0
"LAJEADO";17;6249;0
"LAJEADO";17;6250;0
"LAJEADO BONITO";17;6251;0
"LAJEADO GRANDE";17;6252;0
"LAMBARI";17;6253;0
"LAPA";17;6254;0
"LARANJA AZEDA";17;6255;0
"LARANJAL";17;6256;0
"LARANJEIRAS DO SUL";17;6257;0
"LAVRA";17;6258;0
"LAVRINHA";17;6259;0
"LAVRINHA";17;6260;0
"LEOPOLIS";17;6261;0
"LERROVILLE";17;6262;0
"LIDIANOPOLIS";17;6263;0
"LINDOESTE";17;6264;0
"LINHA GIACOMINI";17;6265;0
"LOANDA";17;6266;0
"LOBATO";17;6267;0
"LONDRINA";17;6268;0
"LOPEI";17;6269;0
"LOVAT";17;6270;0
"LUAR";17;6271;0
"LUIZIANA";17;6272;0
"LUNARDELLI";17;6273;0
"LUPIONOPOLIS";17;6274;0
"MACACO";17;6275;0
"MACUCOS";17;6276;0
"MAIRA";17;6277;0
"MAITA";17;6278;0
"MALLET";17;6279;0
"MALU";17;6280;0
"MAMBORE";17;6281;0
"MANDACAIA";17;6282;0
"MANDAGUACU";17;6283;0
"MANDAGUARI";17;6284;0
"MANDIOCABA";17;6285;0
"MANDIRITUBA";17;6286;0
"MANFRINOPOLIS";17;6287;0
"MANGUEIRINHA";17;6288;0
"MANOEL RIBAS";17;6289;0
"MARABA";17;6290;0
"MARACANA";17;6291;0
"MARAJO";17;6292;0
"MARAVILHA";17;6293;0
"MARAVILHA";17;6294;0
"MARCELINO";17;6295;0
"MARCIANOPOLIS";17;6296;0
"MARECHAL CANDIDO RONDON";17;6297;0
"MARGARIDA";17;6298;0
"MARIA HELENA";17;6299;0
"MARIA LUIZA";17;6300;0
"MARIALVA";17;6301;0
"MARIENTAL";17;6302;0
"MARILANDIA DO SUL";17;6303;0
"MARILENA";17;6304;0
"MARILU";17;6305;0
"MARILUZ";17;6306;0
"MARIMBONDO";17;6307;0
"MARINGA";17;6308;0
"MARIOPOLIS";17;6309;0
"MARIPA";17;6310;0
"MARISTELA";17;6311;0
"MARIZA";17;6312;0
"MARMELANDIA";17;6313;0
"MARMELEIRO";17;6314;0
"MARQUES DE ABRANTES";17;6315;0
"MARQUINHO";17;6316;0
"MARRECAS";17;6317;0
"MARTINS";17;6318;0
"MARUMBI";17;6319;0
"MATELANDIA";17;6320;0
"MATINHOS";17;6321;0
"MATINHOS";17;6322;0
"MATO QUEIMADO";17;6323;0
"MATO RICO";17;6324;0
"MAUA DA SERRA";17;6325;0
"MEDIANEIRA";17;6326;0
"MEIA-LUA";17;6327;0
"MEMORIA";17;6328;0
"MENDESLANDIA";17;6329;0
"MERCEDES";17;6330;0
"MIRADOR";17;6331;0
"MIRANDA";17;6332;0
"MIRANTE DO PIQUIRI";17;6333;0
"MIRASELVA";17;6334;0
"MISSAL";17;6335;0
"MONJOLINHO";17;6336;0
"MONTE REAL";17;6337;0
"MOREIRA SALES";17;6338;0
"MORRETES";17;6339;0
"MORRO ALTO";17;6340;0
"MORRO INGLES";17;6341;0
"MUNHOZ DE MELO";17;6342;0
"NATINGUI";17;6343;0
"NILZA";17;6344;0
"NORDESTINA";17;6345;0
"NOSSA SENHORA APARECIDA";17;6346;0
"NOSSA SENHORA DA APARECIDA";17;6347;0
"NOSSA SENHORA DA CANDELARIA";17;6348;0
"NOSSA SENHORA DAS GRACAS";17;6349;0
"NOSSA SENHORA DE LOURDES";17;6350;0
"NOSSA SENHORA DO CARMO";17;6351;0
"NOVA ALIANCA DO IVAI";17;6352;0
"NOVA ALTAMIRA";17;6353;0
"NOVA AMERICA DA COLINA";17;6354;0
"NOVA AMOREIRA";17;6355;0
"NOVA AURORA";17;6356;0
"NOVA BILAC";17;6357;0
"NOVA BRASILIA";17;6358;0
"NOVA BRASILIA";17;6359;0
"NOVA BRASILIA DO ITARARE";17;6360;0
"NOVA CANTU";17;6361;0
"NOVA CONCORDIA";17;6362;0
"CONCORDIA DO OESTE";17;6363;0
"NOVA ESPERANCA";17;6364;0
"NOVA ESPERANCA DO SUDOESTE";17;6365;0
"NOVA FATIMA";17;6366;0
"NOVA LARANJEIRAS";17;6367;0
"NOVA LONDRINA";17;6368;0
"NOVA LOURDES";17;6369;0
"NOVA OLIMPIA";17;6370;0
"NOVA PRATA DO IGUACU";17;6371;0
"NOVA RIQUEZA";17;6372;0
"NOVA SANTA BARBARA";17;6373;0
"NOVA SANTA ROSA";17;6374;0
"NOVA TEBAS";17;6375;0
"NOVA TIROL";17;6376;0
"NOVA VIDEIRA";17;6377;0
"NOVO HORIZONTE";17;6378;0
"NOVO HORIZONTE";17;6379;0
"NOVO ITACOLOMI";17;6380;0
"NOVO JARDIM";17;6381;0
"NOVO SARANDI";17;6382;0
"NOVO SOBRADINHO";17;6383;0
"NOVO TRES PASSOS";17;6384;0
"OLARIA";17;6385;0
"OLARIA";17;6386;0
"OLHO AGUDO";17;6387;0
"OLHO DAGUA";17;6388;0
"OROITE";17;6389;0
"ORTIGUEIRA";17;6390;0
"OURILANDIA";17;6391;0
"OURIZONA";17;6392;0
"OURO VERDE DO OESTE";17;6393;0
"OURO VERDE DO PIQUIRI";17;6394;0
"PADRE PONCIANO";17;6395;0
"PAICANDU";17;6396;0
"PAIOL DE BAIXO";17;6397;0
"PAIOL QUEIMADO";17;6398;0
"PAIQUERE";17;6400;0
"PALMAS";17;6401;0
"PALMEIRA";17;6402;0
"PALMEIRINHA";17;6403;0
"PALMEIRINHA";17;6404;0
"PALMIRA";17;6405;0
"PALMITAL";17;6406;0
"PALMITAL";17;6407;0
"PALMITAL DE SAO SILVESTRE";17;6408;0
"PALMITOPOLIS";17;6409;0
"PALOTINA";17;6410;0
"PANEMA";17;6411;0
"PANGARE";17;6412;0
"PAPAGAIOS NOVOS";17;6413;0
"PARAISO DO NORTE";17;6414;0
"PARANA DOESTE";17;6415;0
"PARANACITY";17;6416;0
"PARANAGI";17;6417;0
"PARANAGUA";17;6418;0
"PARANAPOEMA";17;6419;0
"PARANAVAI";17;6420;0
"PASSA UNA";17;6421;0
"PASSO DA ILHA";17;6422;0
"PASSO DOS PUPOS";17;6423;0
"PASSO FUNDO";17;6424;0
"PASSO LISO";17;6425;0
"PATO BRAGADO";17;6426;0
"PATO BRANCO";17;6427;0
"PATOS VELHOS";17;6428;0
"PAU DALHO DO SUL";17;6429;0
"PAULA FREITAS";17;6430;0
"PAULISTANIA";17;6431;0
"PAULO FRONTIN";17;6432;0
"PEABIRU";17;6433;0
"PEDRA BRANCA DO ARARAQUARA";17;6434;0
"PEDRAS";17;6435;0
"PEDRO LUSTOSA";17;6436;0
"PELADO";17;6437;0
"PEROBAL";17;6438;0
"PEROLA";17;6439;0
"PEROLA DOESTE";17;6440;0
"PEROLA INDEPENDENTE";17;6441;0
"PIASSUGUERA";17;6442;0
"PIEN";17;6443;0
"PINARE";17;6444;0
"PINHAIS";17;6445;0
"PINHAL DE SAO BENTO";17;6446;0
"PINHALAO";17;6448;0
"PINHALZINHO";17;6449;0
"PINHALZINHO";17;6450;0
"PINHALZINHO";17;6451;0
"PINHALZINHO";17;6452;0
"PINHALZINHO";17;6453;0
"PINHAO";17;6454;0
"PINHEIRO";17;6455;0
"PIQUIRIVAI";17;6456;0
"PIRACEMA";17;6457;0
"PIRAI DO SUL";17;6458;0
"PIRAPO";17;6459;0
"PIRAQUARA";17;6460;0
"PIRIQUITOS";17;6461;0
"PITANGA";17;6462;0
"PITANGUEIRAS";17;6463;0
"PITANGUI";17;6464;0
"PLANALTINA DO PARANA";17;6465;0
"PLANALTO";17;6466;0
"POCINHO";17;6467;0
"POCINHO";17;6468;0
"POEMA";17;6469;0
"PONTA DO PASTO";17;6470;0
"PONTA GROSSA";17;6471;0
"PONTAL DO PARANA";17;6472;0
"PORECATU";17;6473;0
"PORTAO";17;6474;0
"PORTEIRA PRETA";17;6475;0
"PORTO AMAZONAS";17;6476;0
"PORTO BARREIRO";17;6477;0
"PORTO BELO";17;6478;0
"PORTO BRASILIO";17;6479;0
"PORTO CAMARGO";17;6480;0
"PORTO DE CIMA";17;6481;0
"PORTO MEIRA";17;6482;0
"PORTO MENDES";17;6483;0
"PORTO RICO";17;6484;0
"PORTO SAN JUAN";17;6485;0
"PORTO SANTANA";17;6486;0
"PORTO SAO CARLOS";17;6487;0
"PORTO SAO JOSE";17;6488;0
"PORTO VITORIA";17;6489;0
"PRADO FERREIRA";17;6490;0
"PRANCHITA";17;6491;0
"PRATA";17;6492;0
"PRATA UM";17;6493;0
"PRESIDENTE CASTELO BRANCO";17;6494;0
"PRESIDENTE KENNEDY";17;6495;0
"PRIMEIRO DE MAIO";17;6496;0
"PROGRESSO";17;6497;0
"PRUDENTOPOLIS";17;6498;0
"PULINOPOLIS";17;6499;0
"QUATIGUA";17;6500;0
"QUATRO BARRAS";17;6501;0
"QUATRO PONTES";17;6502;0
"QUEBRA FREIO";17;6503;0
"QUEDAS DO IGUACU";17;6504;0
"QUEIMADOS";17;6505;0
"QUERENCIA DO NORTE";17;6506;0
"QUINTA DO SOL";17;6507;0
"QUINZOPOLIS";17;6508;0
"QUITANDINHA";17;6509;0
"RAMILANDIA";17;6510;0
"RANCHO ALEGRE";17;6511;0
"RANCHO ALEGRE DOESTE";17;6512;0
"REALEZA";17;6513;0
"REBOUCAS";17;6514;0
"REGIAO DOS VALOS";17;6515;0
"REIANOPOLIS";17;6516;0
"RENASCENCA";17;6517;0
"RESERVA";17;6518;0
"RESERVA DO IGUACU";17;6519;0
"RETIRO";17;6520;0
"RETIRO GRANDE";17;6521;0
"RIBEIRAO BONITO";17;6522;0
"RIBEIRAO CLARO";17;6523;0
"RIBEIRAO DO PINHAL";17;6524;0
"RIBEIRAO DO PINHEIRO";17;6525;0
"RIO ABAIXO";17;6526;0
"RIO AZUL";17;6527;0
"RIO BOM";17;6528;0
"RIO BONITO";17;6529;0
"RIO BONITO DO IGUACU";17;6530;0
"RIO BRANCO DO IVAI";17;6531;0
"RIO BRANCO DO SUL";17;6532;0
"RIO CLARO DO SUL";17;6533;0
"RIO DA PRATA";17;6534;0
"RIO DA PRATA";17;6535;0
"RIO DAS ANTAS";17;6536;0
"RIO DAS MORTES";17;6537;0
"RIO DAS PEDRAS";17;6538;0
"RIO DAS PEDRAS";17;6539;0
"RIO DAS POMBAS";17;6540;0
"RIO DO MATO";17;6541;0
"RIO DO SALTO";17;6542;0
"RIO NEGRO";17;6543;0
"RIO NOVO";17;6544;0
"RIO NOVO";17;6545;0
"RIO PINHEIRO";17;6546;0
"RIO QUATORZE";17;6547;0
"RIO SALTINHO";17;6548;0
"RIO SAUDADE";17;6549;0
"RIO VERDE";17;6550;0
"ROBERTO SILVEIRA";17;6551;0
"ROCA VELHA";17;6552;0
"ROCA VELHA";17;6553;0
"ROLANDIA";17;6554;0
"ROMEOPOLIS";17;6555;0
"RONCADOR";17;6556;0
"RONDINHA";17;6557;0
"RONDON";17;6558;0
"ROSARIO DO IVAI";17;6559;0
"SABAUDIA";17;6560;0
"SAGRADA FAMILIA";17;6561;0
"SALGADO FILHO";17;6562;0
"SALLES DE OLIVEIRA";17;6563;0
"SALTINHO DO OESTE";17;6564;0
"SALTO DO ITARARE";17;6565;0
"SALTO DO LONTRA";17;6566;0
"SALTO PORTAO";17;6567;0
"COLONIA SAMAMBAIA";17;6568;0
"SANTA AMELIA";17;6569;0
"SANTA CECILIA DO PAVAO";17;6570;0
"SANTA CLARA";17;6571;0
"SANTA CRUZ DE MONTE CASTELO";17;6572;0
"SANTA ELIZA";17;6573;0
"SANTA ESMERALDA";17;6574;0
"SANTA FE";17;6575;0
"SANTA FE DO PIRAPO";17;6576;0
"SANTA HELENA";17;6577;0
"SANTA INES";17;6578;0
"SANTA ISABEL DO IVAI";17;6579;0
"SANTA IZABEL DO OESTE";17;6580;0
"SANTA LUCIA";17;6581;0
"SANTA LURDES";17;6582;0
"SANTA LUZIA DA ALVORADA";17;6583;0
"SANTA MARGARIDA";17;6584;0
"SANTA MARGARIDA";17;6585;0
"SANTA MARIA";17;6586;0
"SANTA MARIA DO OESTE";17;6587;0
"SANTA MARIA DO RIO DO PEIXE";17;6588;0
"SANTA MARIANA";17;6589;0
"SANTA MONICA";17;6590;0
"SANTA QUITERIA";17;6591;0
"SANTA QUITERIA";17;6592;0
"SANTA RITA";17;6593;0
"SANTA RITA";17;6594;0
"SANTA RITA DO OESTE";17;6595;0
"SANTA ROSA";17;6596;0
"SANTA TEREZA DO OESTE";17;6597;0
"SANTA TEREZINHA DE ITAIPU";17;6598;0
"SANTA ZELIA";17;6599;0
"SANTANA";17;6600;0
"SANTANA DO ITARARE";17;6601;0
"SANTO ANTONIO";17;6602;0
"SANTO ANTONIO";17;6603;0
"SANTO ANTONIO DA PLATINA";17;6604;0
"SANTO ANTONIO DO CAIUA";17;6605;0
"SANTO ANTONIO DO IRATIM";17;6606;0
"SANTO ANTONIO DO PALMITAL";17;6607;0
"SANTO ANTONIO DO PARAISO";17;6608;0
"SANTO ANTONIO DO SUDOESTE";17;6609;0
"SANTO INACIO";17;6610;0
"SANTO REI";17;6611;0
"SAO BRAZ";17;6613;0
"SAO BRAZ";17;6614;0
"SAO CAMILO";17;6615;0
"SAO CARLOS DO IVAI";17;6616;0
"SAO CIRILO";17;6617;0
"SAO CLEMENTE";17;6618;0
"SAO CRISTOVAO";17;6619;0
"SAO CRISTOVAO";17;6620;0
"SAO DOMINGOS";17;6621;0
"SAO DOMINGOS";17;6622;0
"SAO DOMINGOS";17;6623;0
"SAO FRANCISCO";17;6624;0
"SAO FRANCISCO";17;6625;0
"SAO FRANCISCO";17;6626;0
"SAO FRANCISCO DE IMBAU";17;6627;0
"SAO FRANCISCO DE SALES";17;6628;0
"SAO GABRIEL";17;6629;0
"SAO GABRIEL";17;6630;0
"SAO GOTARDO";17;6631;0
"SAO JERONIMO DA SERRA";17;6632;0
"SAO JOAO";17;6633;0
"SAO JOAO";17;6634;0
"SAO JOAO";17;6636;0
"SAO JOAO DOESTE";17;6637;0
"SAO JOAO DO CAIUA";17;6639;0
"SAO JOAO DO IVAI";17;6640;0
"SAO JOAO DO PINHAL";17;6641;0
"SAO JOAO DO TRIUNFO";17;6642;0
"SAO JOAQUIM";17;6643;0
"SAO JOAQUIM";17;6644;0
"SAO JOAQUIM DO PONTAL";17;6645;0
"SAO JORGE DOESTE";17;6646;0
"SAO JORGE DO IVAI";17;6647;0
"SAO JORGE DO PATROCINIO";17;6648;0
"SAO JOSE";17;6649;0
"SAO JOSE";17;6650;0
"SAO JOSE DA BOA VISTA";17;6651;0
"SAO JOSE DAS PALMEIRAS";17;6652;0
"SAO JOSE DO IGUACU";17;6653;0
"SAO JOSE DO ITAVO";17;6654;0
"SAO JOSE DO IVAI";17;6655;0
"SAO JOSE DOS PINHAIS";17;6656;0
"SAO JUDAS TADEU";17;6657;0
"SAO LEONARDO";17;6658;0
"SAO LOURENCO";17;6659;0
"SAO LOURENCO";17;6660;0
"SAO LUIZ";17;6662;0
"SAO LUIZ";17;6663;0
"SAO LUIZ";17;6664;0
"SAO LUIZ";17;6665;0
"SAO LUIZ";17;6666;0
"SAO LUIZ";17;6667;0
"SAO LUIZ";17;6668;0
"SAO LUIZ DO PURUNA";17;6669;0
"SAO MANOEL DO PARANA";17;6670;0
"SAO MARCOS";17;6671;0
"SAO MARCOS";17;6672;0
"SAO MARTINHO";17;6673;0
"SAO MATEUS DO SUL";17;6674;0
"SAO MIGUEL";17;6675;0
"SAO MIGUEL";17;6676;0
"SAO MIGUEL";17;6677;0
"SAO MIGUEL DO CAMBUI";17;6678;0
"SAO MIGUEL DO IGUACU";17;6679;0
"SAO PAULO";17;6680;0
"SAO PEDRO";17;6681;0
"SAO PEDRO";17;6682;0
"SAO PEDRO";17;6683;0
"SAO PEDRO";17;6684;0
"SAO PEDRO";17;6685;0
"SAO PEDRO DO FLORIDO";17;6686;0
"SAO PEDRO DO IGUACU";17;6687;0
"SAO PEDRO DO IVAI";17;6688;0
"SAO PEDRO DO PARANA";17;6689;0
"SAO PEDRO LOPEI";17;6690;0
"SAO PIO X";17;6691;0
"SAO ROQUE";17;6692;0
"SAO ROQUE";17;6693;0
"SAO ROQUE";17;6694;0
"SAO ROQUE DO PINHAL";17;6695;0
"SAO SALVADOR";17;6696;0
"SAO SEBASTIAO";17;6697;0
"SAO SEBASTIAO";17;6698;0
"SAO SEBASTIAO";17;6699;0
"SAO SEBASTIAO";17;6700;0
"SAO SEBASTIAO";17;6701;0
"SAO SEBASTIAO DA AMOREIRA";17;6702;0
"SAO SILVESTRE";17;6703;0
"SAO TOME";17;6704;0
"SAO VALENTIM";17;6705;0
"SAO VICENTE";17;6706;0
"SAPE";17;6707;0
"SAPOPEMA";17;6708;0
"SARANDI";17;6709;0
"SARANDI";17;6710;0
"SAUDADE DO IGUACU";17;6711;0
"SEDE ALVORADA";17;6712;0
"SEDE CHAPARRAL";17;6713;0
"SEDE NOVA SANTANA";17;6714;0
"SEDE PROGRESSO";17;6715;0
"SEDE PROGRESSO";17;6716;0
"SELVA";17;6717;0
"SENGES";17;6718;0
"SENHOR BOM JESUS DOS GRAMADOS";17;6719;0
"SERRA DOS DOURADOS";17;6720;0
"SERRA NEGRA";17;6721;0
"SERRANOPOLIS DO IGUACU";17;6722;0
"SERRARIA KLAS";17;6723;0
"SERRINHA";17;6724;0
"SERRINHA";17;6726;0
"SERTANEJA";17;6727;0
"SERTANOPOLIS";17;6728;0
"SERTAOZINHO";17;6729;0
"SETE SALTOS DE CIMA";17;6731;0
"SIQUEIRA BELO";17;6733;0
"SIQUEIRA CAMPOS";17;6734;0
"SOCAVAO";17;6735;0
"COLONIA SOCORRO";17;6736;0
"SULINA";17;6737;0
"SUMARE";17;6738;0
"SUSSUI";17;6739;0
"SUTIS";17;6740;0
"TAIPA";17;6741;0
"TAMARANA";17;6742;0
"TAMBARUTACA";17;6743;0
"TAMBOARA";17;6744;0
"TANQUE GRANDE";17;6745;0
"TAPEJARA";17;6746;0
"TAPIRA";17;6747;0
"TAPUI";17;6748;0
"TAQUARA";17;6749;0
"TAQUARI DOS POLACOS";17;6750;0
"TAQUARI DOS RUSSOS";17;6751;0
"TAQUARUNA";17;6752;0
"TEIXEIRA SOARES";17;6753;0
"TELEMACO BORBA";17;6754;0
"TEOLANDIA";17;6755;0
"TEREZA BREDA";17;6756;0
"TEREZA CRISTINA";17;6757;0
"TERRA BOA";17;6758;0
"TERRA NOVA";17;6759;0
"TERRA RICA";17;6760;0
"TERRA ROXA";17;6761;0
"TIBAGI";17;6762;0
"TIJUCAS DO SUL";17;6763;0
"TIJUCO PRETO";17;6764;0
"TIJUCO PRETO";17;6765;0
"TIMBU VELHO";17;6766;0
"TINDIQUERA";17;6767;0
"TIRADENTES";17;6768;0
"TIRADENTES";17;6769;0
"TOLEDO";17;6770;0
"TOMAZ COELHO";17;6771;0
"TOMAZINA";17;6772;0
"TRES BARRAS DO PARANA";17;6774;0
"TRES BICOS";17;6775;0
"TRES BOCAS";17;6776;0
"TRES CAPOES";17;6777;0
"TRES CORREGOS";17;6778;0
"TRES LAGOAS";17;6779;0
"TRES PINHEIROS";17;6780;0
"TRES PLACAS";17;6781;0
"TRIANGULO";17;6782;0
"TRINDADE";17;6783;0
"TRIOLANDIA";17;6784;0
"TRONCO";17;6785;0
"TUNAS DO PARANA";17;6786;0
"TUNEIRAS DO OESTE";17;6787;0
"TUPASSI";17;6788;0
"TUPINAMBA";17;6789;0
"TURVO";17;6790;0
"UBALDINO TAQUES";17;6791;0
"UBAUNA";17;6792;0
"UBIRATA";17;6793;0
"UMUARAMA";17;6794;0
"UNIAO";17;6795;0
"UNIAO DA VITORIA";17;6796;0
"UNIAO DO OESTE";17;6797;0
"UNIFLOR";17;6798;0
"URAI";17;6799;0
"UVAIA";17;6801;0
"VALENTINS";17;6802;0
"VALERIO";17;6803;0
"VARGEADO";17;6804;0
"VASSOURAL";17;6805;0
"VENTANIA";17;6806;0
"VERA CRUZ DO OESTE";17;6807;0
"VERA GUARANI";17;6808;0
"VERE";17;6809;0
"VIDA NOVA";17;6810;0
"VIDIGAL";17;6811;0
"ALTO PARAISO";17;6812;0
"VILA DINIZ";17;6813;0
"VILA DOS ROLDOS";17;6814;0
"VILA FLORIDA";17;6815;0
"VILA GANDHI";17;6816;0
"VILA GUAY";17;6817;0
"VILA NOVA";17;6818;0
"VILA NOVA";17;6819;0
"VILA NOVA DE FLORENCA";17;6820;0
"VILA PARAISO";17;6821;0
"VILA REIS";17;6822;0
"VILA RICA DO IVAI";17;6823;0
"VILA SILVA JARDIM";17;6825;0
"VILA VELHA";17;6826;0
"VIRMOND";17;6827;0
"VISTA ALEGRE";17;6828;0
"VISTA ALEGRE";17;6829;0
"VISTA BONITA";17;6830;0
"COLONIA VITORIA";17;6831;0
"VITORINO";17;6832;0
"WARTA";17;6833;0
"WENCESLAU BRAZ";17;6834;0
"XAMBRE";17;6835;0
"XAXIM";17;6836;0
"YOLANDA";17;6837;0
"QUARTO CENTENARIO";17;6838;0
"ABARRACAMENTO";20;6839;0
"ILHA GRANDE";20;6840;0
"AFONSO ARINOS";20;6841;0
"AGULHAS NEGRAS";20;6842;0
"AMPARO";20;6843;0
"ANDRADE PINTO";20;6844;0
"ANGRA DOS REIS";20;6845;0
"ANTA";20;6846;0
"APERIBE";20;6847;0
"ARARUAMA";20;6848;0
"AREAL";20;6849;0
"ARMACAO DOS BUZIOS";20;6850;0
"ARRAIAL DO CABO";20;6851;0
"ARROZAL";20;6852;0
"AVELAR";20;6853;0
"BACAXA";20;6854;0
"BALTAZAR";20;6855;0
"BANQUETE";20;6856;0
"BARAO DE JUPARANA";20;6857;0
"BARCELOS";20;6858;0
"BARRA ALEGRE";20;6859;0
"BARRA DE MACAE";20;6860;0
"BARRA DE SAO JOAO";20;6861;0
"BARRA DO PIRAI";20;6862;0
"BARRA MANSA";20;6863;0
"BARRA SECA";20;6864;0
"BELFORD ROXO";20;6865;0
"BEMPOSTA";20;6866;0
"BOA ESPERANCA";20;6867;0
"BOA SORTE";20;6868;0
"BOA VENTURA";20;6869;0
"BOM JARDIM";20;6870;0
"BOM JESUS DO ITABAPOANA";20;6871;0
"BOM JESUS DO QUERENDO";20;6872;0
"CABO FRIO";20;6873;0
"CABUCU";20;6874;0
"CACHOEIRAS DE MACACU";20;6875;0
"CACHOEIROS";20;6876;0
"CALHEIROS";20;6877;0
"CAMBIASCA";20;6878;0
"CAMBUCI";20;6879;0
"CAMPO DO COELHO";20;6880;0
"CAMPOS DOS GOYTACAZES";20;6881;0
"CAMPOS ELISEOS";20;6882;0
"CANTAGALO";20;6883;0
"CARABUCU";20;6884;0
"CARAPEBUS";20;6885;0
"CARDOSO MOREIRA";20;6886;0
"CARMO";20;6887;0
"CASCATINHA";20;6888;0
"CASIMIRO DE ABREU";20;6889;0
"CAVA";20;6890;0
"COELHO DA ROCHA";20;6891;0
"COLONIA";20;6892;0
"COMENDADOR LEVY GASPARIAN";20;6893;0
"COMENDADOR VENANCIO";20;6894;0
"CONCEICAO DE JACAREI";20;6895;0
"CONCEICAO DE MACABU";20;6896;0
"CONRADO";20;6897;0
"CONSELHEIRO PAULINO";20;6898;0
"CONSERVATORIA";20;6899;0
"CORDEIRO";20;6900;0
"COROA GRANDE";20;6901;0
"CORREAS";20;6902;0
"CORREGO DA PRATA";20;6903;0
"CORREGO DO OURO";20;6904;0
"CORRENTEZAS";20;6905;0
"CUNHAMBEBE";20;6906;0
"DORANDIA";20;6907;0
"DORES DE MACABU";20;6908;0
"DOUTOR ELIAS";20;6909;0
"DOUTOR LORETI";20;6910;0
"DUAS BARRAS";20;6911;0
"DUQUE DE CAXIAS";20;6912;0
"ENGENHEIRO PASSOS";20;6913;0
"ENGENHEIRO PAULO DE FRONTIN";20;6914;0
"ENGENHEIRO PEDREIRA";20;6915;0
"ESTRADA NOVA";20;6916;0
"EUCLIDELANDIA";20;6917;0
"FALCAO";20;6918;0
"FLORIANO";20;6919;0
"FUMACA";20;6920;0
"FUNIL";20;6921;0
"GAVIOES";20;6922;0
"GETULANDIA";20;6923;0
"GLICERIO";20;6924;0
"GOITACAZES";20;6925;0
"GOVERNADOR PORTELA";20;6926;0
"GUAPIMIRIM";20;6927;0
"GUIA DE PACOBAIBA";20;6928;0
"IBITIGUACU";20;6929;0
"IBITIOCA";20;6930;0
"IBITUPORANGA";20;6931;0
"IGUABA GRANDE";20;6932;0
"IMBARIE";20;6933;0
"INCONFIDENCIA";20;6934;0
"INHOMIRIM";20;6935;0
"INOA";20;6936;0
"IPIABAS";20;6937;0
"IPIIBA";20;6938;0
"IPUCA";20;6939;0
"ITABAPOANA";20;6940;0
"ITABORAI";20;6941;0
"ITACURUSSA";20;6942;0
"ITAGUAI";20;6943;0
"ITAIPAVA";20;6944;0
"ITAIPU";20;6945;0
"ITAJARA";20;6946;0
"ITALVA";20;6947;0
"ITAMBI";20;6948;0
"ITAOCARA";20;6949;0
"ITAPERUNA";20;6950;0
